ID_Transacao,Data_Venda,ID_Cliente,Nome_Produto,Categoria_Produto,Valor_Unitario,Quantidade,Desconto_Pct,Metodo_Pagamento,Canal_Venda,Cidade,Estado,Valor_Bruto,Valor_Desconto,Valor_Total
5544,2025-06-22,1696,Cadeira,Casa,284.38,2,0.0,Boleto,Marketplace,Itabira,MG,568.76,0.0,568.76
1946,2025-06-22,1303,Notebook,Eletrônicos,3375.58,2,0.0,Pix,Marketplace,Ilhéus,BA,6751.16,0.0,6751.16
5958,2025-06-22,1124,Mouse,Eletrônicos,86.05,1,0.0,Boleto,Marketplace,Campinas,SP,86.05,0.0,86.05
1932,2025-06-22,2172,Luva,Esportes,59.94,4,0.0,Cartão de Débito,Marketplace,Campos,RJ,239.76,0.0,239.76
2383,2025-06-22,1234,Sabonete,Beleza,10.54,1,0.0,Cartão de Crédito,Marketplace,Ribeirão Preto,SP,10.54,0.0,10.54
2886,2025-06-22,1261,Bola,Esportes,64.29,4,15.0,Boleto,Site,Campos,RJ,257.16,38.574000000000005,218.586
3772,2025-06-23,1221,Tênis,Roupas,298.91,2,5.0,Cartão de Crédito,Marketplace,Belo Horizonte,MG,597.82,29.891000000000005,567.9290000000001
610,2025-06-23,2018,Jaqueta,Roupas,232.23,1,0.0,Pix,Site,Itabira,MG,232.23,0.0,232.23
3487,2025-06-23,1288,Teclado,Eletrônicos,167.23,1,5.0,Pix,App,Ribeirão Preto,SP,167.23,8.3615,158.86849999999998
2211,2025-06-23,1375,Almofada,Casa,45.75,3,0.0,Boleto,Site,Feira de Santana,BA,137.25,0.0,137.25
5989,2025-06-23,1825,Shampoo,Beleza,31.09,4,5.0,Cartão de Crédito,Site,Santos,SP,124.36,6.218,118.142
5557,2025-06-23,2089,Mouse,Eletrônicos,72.16,2,0.0,Cartão de Crédito,Marketplace,Betim,MG,144.32,0.0,144.32
4274,2025-06-23,1772,Maquiagem,Beleza,85.65,1,0.0,Boleto,Marketplace,Santos,SP,85.65,0.0,85.65
3431,2025-06-23,1791,Garrafa Térmica,Esportes,45.5,3,15.0,Cartão de Débito,Site,Niterói,RJ,136.5,20.474999999999998,116.025
819,2025-06-23,1168,Perfume,Beleza,187.85,1,5.0,Boleto,Marketplace,Santos,SP,187.85,9.3925,178.45749999999998
1080,2025-06-23,1461,Boné,Roupas,49.06,2,0.0,Pix,Marketplace,Campos,RJ,98.12,0.0,98.12
2302,2025-06-23,1493,Corda,Esportes,31.46,3,10.0,Pix,Marketplace,Contagem,MG,94.38,9.438,84.942
5505,2025-06-23,2489,Headset,Eletrônicos,247.59,1,5.0,Cartão de Crédito,App,Ribeirão Preto,SP,247.59,12.3795,235.2105
5485,2025-06-23,1238,Headset,Eletrônicos,217.82,1,0.0,Cartão de Crédito,Site,Vitória da Conquista,BA,217.82,0.0,217.82
1756,2025-06-23,1209,Corda,Esportes,31.36,1,0.0,Cartão de Débito,Site,Salvador,BA,31.36,0.0,31.36
1378,2025-06-23,2350,Cadeira,Casa,232.96,1,5.0,Cartão de Crédito,App,Rio de Janeiro,RJ,232.96,11.648000000000001,221.312
5460,2025-06-23,2174,Bicicleta,Esportes,1454.65,1,10.0,Boleto,App,Betim,MG,1454.65,145.465,1309.1850000000002
5027,2025-06-23,1595,Maquiagem,Beleza,94.31,1,5.0,Pix,Marketplace,Petrópolis,RJ,94.31,4.7155000000000005,89.5945
4085,2025-06-24,2378,Bola,Esportes,61.81,2,0.0,Cartão de Débito,Marketplace,Campinas,SP,123.62,0.0,123.62
614,2025-06-24,1892,Shampoo,Beleza,35.89,4,0.0,Pix,Site,Betim,MG,143.56,0.0,143.56
1642,2025-06-24,2494,Boné,Roupas,51.9,2,0.0,Boleto,Site,Vitória da Conquista,BA,103.8,0.0,103.8
5129,2025-06-24,2414,Garrafa Térmica,Esportes,47.82,1,5.0,Boleto,App,Ilhéus,BA,47.82,2.391,45.429
4006,2025-06-24,2493,Monitor,Eletrônicos,841.78,2,5.0,Cartão de Crédito,Marketplace,Petrópolis,RJ,1683.56,84.178,1599.382
3648,2025-06-24,2296,Almofada,Casa,46.07,1,10.0,Cartão de Débito,Site,Petrópolis,RJ,46.07,4.607,41.463
215,2025-06-24,1479,Shampoo,Beleza,35.04,2,0.0,Boleto,Marketplace,Itabira,MG,70.08,0.0,70.08
4298,2025-06-24,1370,Protetor Solar,Beleza,61.79,2,0.0,Pix,App,São Paulo,SP,123.58,0.0,123.58
5564,2025-06-24,2315,Tênis,Roupas,274.07,1,10.0,Boleto,Marketplace,Salvador,BA,274.07,27.407,246.66299999999998
1203,2025-06-24,1747,Headset,Eletrônicos,246.49,1,10.0,Cartão de Crédito,Site,Campos,RJ,246.49,24.649,221.841
3675,2025-06-24,1916,Bicicleta,Esportes,1574.13,2,0.0,Boleto,App,Belo Horizonte,MG,3148.26,0.0,3148.26
672,2025-06-24,1197,Mouse,Eletrônicos,79.52,4,10.0,Cartão de Crédito,Marketplace,Niterói,RJ,318.08,31.808,286.272
5419,2025-06-24,1671,Garrafa Térmica,Esportes,47.57,1,15.0,Pix,App,Rio de Janeiro,RJ,47.57,7.1354999999999995,40.4345
5101,2025-06-24,2466,Luva,Esportes,63.71,3,0.0,Cartão de Crédito,Marketplace,Itabira,MG,191.13,0.0,191.13
2496,2025-06-25,1226,Bola,Esportes,74.4,1,0.0,Boleto,App,Betim,MG,74.4,0.0,74.4
963,2025-06-25,2079,Maquiagem,Beleza,83.13,1,10.0,Pix,Marketplace,Ribeirão Preto,SP,83.13,8.313,74.817
2964,2025-06-25,1559,Monitor,Eletrônicos,952.51,2,10.0,Cartão de Débito,Marketplace,Campos,RJ,1905.02,190.502,1714.518
5574,2025-06-25,1352,Shampoo,Beleza,34.26,2,10.0,Pix,Site,Niterói,RJ,68.52,6.852,61.66799999999999
1118,2025-06-25,1166,Tênis,Roupas,285.74,1,10.0,Cartão de Débito,App,Petrópolis,RJ,285.74,28.574,257.166
2718,2025-06-25,1983,Sabonete,Beleza,11.12,1,0.0,Cartão de Débito,App,Contagem,MG,11.12,0.0,11.12
1385,2025-06-25,1430,Calça,Roupas,102.14,1,0.0,Cartão de Crédito,Marketplace,Belo Horizonte,MG,102.14,0.0,102.14
2120,2025-06-25,2090,Vestido,Roupas,159.76,4,0.0,Boleto,Site,Rio de Janeiro,RJ,639.04,0.0,639.04
2129,2025-06-25,1429,Luva,Esportes,56.64,2,0.0,Boleto,Site,Campinas,SP,113.28,0.0,113.28
2464,2025-06-25,1940,Mouse,Eletrônicos,79.52,1,0.0,Boleto,App,Belo Horizonte,MG,79.52,0.0,79.52
2783,2025-06-25,1809,Protetor Solar,Beleza,57.13,1,5.0,Boleto,Marketplace,São Paulo,SP,57.13,2.8565000000000005,54.2735
362,2025-06-26,1639,Tapete,Casa,183.58,2,0.0,Pix,Site,Itabira,MG,367.16,0.0,367.16
4456,2025-06-26,1714,Shampoo,Beleza,38.41,3,0.0,Cartão de Débito,App,Contagem,MG,115.22999999999999,0.0,115.22999999999999
3946,2025-06-26,2211,Almofada,Casa,40.05,2,0.0,Pix,Marketplace,Niterói,RJ,80.1,0.0,80.1
1185,2025-06-26,1424,Luva,Esportes,57.24,1,10.0,Boleto,Marketplace,Ribeirão Preto,SP,57.24,5.724,51.516000000000005
3501,2025-06-26,2455,Mesa,Casa,626.17,1,0.0,Cartão de Débito,Marketplace,Betim,MG,626.17,0.0,626.17
5737,2025-06-26,2438,Sabonete,Beleza,8.58,1,0.0,Boleto,App,Campos,RJ,8.58,0.0,8.58
1229,2025-06-26,2064,Luminária,Casa,96.71,2,5.0,Cartão de Débito,App,Belo Horizonte,MG,193.42,9.671,183.749
4527,2025-06-26,2423,Panela,Casa,140.59,3,15.0,Pix,App,Ilhéus,BA,421.77,63.265499999999996,358.5045
3793,2025-06-26,1426,Tapete,Casa,200.93,3,15.0,Boleto,Marketplace,Vitória da Conquista,BA,602.79,90.4185,512.3715
5369,2025-06-27,2107,Camiseta,Roupas,59.4,2,0.0,Boleto,Site,Niterói,RJ,118.8,0.0,118.8
2862,2025-06-27,2390,Cadeira,Casa,253.33,1,5.0,Pix,Site,Vitória da Conquista,BA,253.33,12.666500000000001,240.6635
4539,2025-06-27,2478,Camiseta,Roupas,59.4,4,10.0,Boleto,Marketplace,Betim,MG,237.6,23.76,213.84
436,2025-06-27,2408,Celular,Eletrônicos,1732.52,1,10.0,Boleto,App,Belo Horizonte,MG,1732.52,173.252,1559.268
1430,2025-06-27,2374,Teclado,Eletrônicos,163.59,2,15.0,Boleto,Site,Feira de Santana,BA,327.18,49.077,278.103
5929,2025-06-27,2172,Cadeira,Casa,250.03,2,0.0,Pix,App,Rio de Janeiro,RJ,500.06,0.0,500.06
5742,2025-06-27,1992,Halter,Esportes,131.57,4,0.0,Cartão de Crédito,Site,Ilhéus,BA,526.28,0.0,526.28
4457,2025-06-27,2213,Shampoo,Beleza,35.12,1,15.0,Pix,App,Betim,MG,35.12,5.268,29.851999999999997
3439,2025-06-27,2404,Maquiagem,Beleza,96.93,4,0.0,Cartão de Débito,App,Itabira,MG,387.72,0.0,387.72
4185,2025-06-27,1441,Luminária,Casa,103.49,1,15.0,Cartão de Crédito,Marketplace,Rio de Janeiro,RJ,103.49,15.523499999999999,87.9665
4553,2025-06-27,1983,Vestido,Roupas,202.66,1,15.0,Cartão de Débito,Site,Ilhéus,BA,202.66,30.398999999999997,172.261
3477,2025-06-27,2124,Vestido,Roupas,194.96,2,5.0,Cartão de Débito,Marketplace,Campinas,SP,389.92,19.496000000000002,370.42400000000004
2665,2025-06-27,1211,Vestido,Roupas,197.17,1,0.0,Cartão de Débito,Marketplace,Campos,RJ,197.17,0.0,197.17
4149,2025-06-27,2403,Camiseta,Roupas,66.14,2,5.0,Cartão de Crédito,Site,São Paulo,SP,132.28,6.614000000000001,125.666
2766,2025-06-27,2346,Sabonete,Beleza,10.69,2,15.0,Cartão de Débito,App,Contagem,MG,21.38,3.207,18.173
4486,2025-06-27,2206,Celular,Eletrônicos,1642.49,1,0.0,Boleto,Site,Vitória da Conquista,BA,1642.49,0.0,1642.49
357,2025-06-28,2024,Mesa,Casa,644.58,1,5.0,Cartão de Crédito,Marketplace,Belo Horizonte,MG,644.58,32.229000000000006,612.351
3839,2025-06-28,2196,Maquiagem,Beleza,94.31,4,0.0,Cartão de Débito,Marketplace,Salvador,BA,377.24,0.0,377.24
332,2025-06-28,1539,Mesa,Casa,603.84,3,0.0,Pix,App,Salvador,BA,1811.52,0.0,1811.52
1533,2025-06-28,1880,Panela,Casa,129.04,2,0.0,Cartão de Crédito,Site,Ribeirão Preto,SP,258.08,0.0,258.08
3829,2025-06-28,1157,Tapete,Casa,197.12,3,0.0,Boleto,App,Petrópolis,RJ,591.36,0.0,591.36
4921,2025-06-28,1831,Celular,Eletrônicos,1826.14,3,0.0,Cartão de Débito,Marketplace,Ilhéus,BA,5478.42,0.0,5478.42
3701,2025-06-28,1301,Cadeira,Casa,232.82,1,15.0,Cartão de Crédito,Site,Niterói,RJ,232.82,34.922999999999995,197.897
3102,2025-06-28,2256,Camiseta,Roupas,61.51,1,15.0,Boleto,App,Vitória da Conquista,BA,61.51,9.2265,52.2835
413,2025-06-28,1513,Mouse,Eletrônicos,74.98,1,0.0,Cartão de Crédito,Site,Salvador,BA,74.98,0.0,74.98
2366,2025-06-28,2197,Bola,Esportes,73.71,3,5.0,Cartão de Crédito,Site,Santos,SP,221.13,11.0565,210.0735
5682,2025-06-28,2340,Headset,Eletrônicos,220.19,2,5.0,Pix,Marketplace,Contagem,MG,440.38,22.019000000000002,418.361
3857,2025-06-28,2423,Mesa,Casa,655.855,3,0.0,Pix,App,Rio de Janeiro,RJ,1967.565,0.0,1967.565
690,2025-06-28,1059,Luva,Esportes,53.87,4,15.0,Boleto,App,Itabira,MG,215.48,32.321999999999996,183.158
1725,2025-06-28,2016,Panela,Casa,144.88,2,0.0,Cartão de Débito,App,Belo Horizonte,MG,289.76,0.0,289.76
1888,2025-06-28,1757,Celular,Eletrônicos,1545.11,3,0.0,Cartão de Débito,Marketplace,Vitória da Conquista,BA,4635.33,0.0,4635.33
5478,2025-06-28,2423,Tapete,Casa,192.68,3,10.0,Cartão de Débito,App,Feira de Santana,BA,578.04,57.804,520.236
5807,2025-06-29,1778,Vestido,Roupas,178.14,2,15.0,Boleto,Marketplace,Salvador,BA,356.28,53.44199999999999,302.83799999999997
78,2025-06-29,2380,Headset,Eletrônicos,214.44,1,5.0,Cartão de Crédito,Marketplace,Petrópolis,RJ,214.44,10.722000000000001,203.718
1134,2025-06-29,2300,Shampoo,Beleza,32.72,1,0.0,Cartão de Crédito,Marketplace,Ribeirão Preto,SP,32.72,0.0,32.72
2469,2025-06-29,1359,Tênis,Roupas,285.34,1,5.0,Cartão de Débito,Marketplace,Petrópolis,RJ,285.34,14.267,271.073
356,2025-06-29,1761,Mouse,Eletrônicos,86.91,3,0.0,Boleto,Marketplace,Campos,RJ,260.73,0.0,260.73
3312,2025-06-29,2495,Bola,Esportes,72.63,1,15.0,Cartão de Débito,Site,Feira de Santana,BA,72.63,10.894499999999999,61.735499999999995
1489,2025-06-29,2481,Teclado,Eletrônicos,152.4,1,10.0,Pix,Site,Betim,MG,152.4,15.240000000000002,137.16
3263,2025-06-29,1270,Protetor Solar,Beleza,61.55,2,0.0,Pix,Site,São Paulo,SP,123.1,0.0,123.1
5959,2025-06-29,1702,Luminária,Casa,80.82,1,5.0,Boleto,Marketplace,Rio de Janeiro,RJ,80.82,4.0409999999999995,76.779
4013,2025-06-29,1818,Cadeira,Casa,250.03,3,15.0,Pix,Marketplace,Betim,MG,750.09,112.51350000000001,637.5765
1186,2025-06-29,1064,Bicicleta,Esportes,1373.21,2,0.0,Cartão de Crédito,Marketplace,Santos,SP,2746.42,0.0,2746.42
3467,2025-06-29,2340,Cadeira,Casa,250.03,1,0.0,Cartão de Crédito,Site,Campinas,SP,250.03,0.0,250.03
731,2025-06-29,1942,Bola,Esportes,63.11,1,5.0,Cartão de Débito,Marketplace,Belo Horizonte,MG,63.11,3.1555,59.954499999999996
1178,2025-06-29,1302,Celular,Eletrônicos,1826.14,4,5.0,Boleto,Site,Belo Horizonte,MG,7304.56,365.22800000000007,6939.332
2745,2025-06-29,1388,Cadeira,Casa,236.55,2,0.0,Cartão de Crédito,App,Belo Horizonte,MG,473.1,0.0,473.1
1199,2025-06-30,1308,Jaqueta,Roupas,230.17,4,0.0,Boleto,App,Campos,RJ,920.68,0.0,920.68
3150,2025-06-30,1062,Headset,Eletrônicos,228.72,4,0.0,Cartão de Débito,App,Campinas,SP,914.88,0.0,914.88
2528,2025-06-30,1283,Almofada,Casa,41.72,1,10.0,Cartão de Crédito,Site,Feira de Santana,BA,41.72,4.172,37.548
4244,2025-06-30,2254,Cadeira,Casa,258.58,3,0.0,Cartão de Débito,Marketplace,Betim,MG,775.74,0.0,775.74
651,2025-06-30,2308,Cadeira,Casa,250.03,4,15.0,Cartão de Crédito,Marketplace,Rio de Janeiro,RJ,1000.12,150.018,850.102
5163,2025-06-30,1862,Hidratante,Beleza,42.84,1,0.0,Cartão de Crédito,Site,Betim,MG,42.84,0.0,42.84
799,2025-06-30,1929,Sabonete,Beleza,10.45,4,10.0,Boleto,Marketplace,Contagem,MG,41.8,4.18,37.62
3486,2025-06-30,2239,Cadeira,Casa,229.7,1,15.0,Cartão de Crédito,App,Ribeirão Preto,SP,229.7,34.455,195.245
4564,2025-06-30,2474,Shampoo,Beleza,34.95,1,10.0,Cartão de Crédito,Marketplace,Campos,RJ,34.95,3.4950000000000006,31.455000000000002
2280,2025-06-30,1063,Garrafa Térmica,Esportes,42.8,1,0.0,Cartão de Débito,App,Campinas,SP,42.8,0.0,42.8
2991,2025-07-01,1646,Boné,Roupas,50.62,1,0.0,Boleto,Site,Santos,SP,50.62,0.0,50.62
706,2025-07-01,1390,Luva,Esportes,55.04,1,0.0,Boleto,App,Salvador,BA,55.04,0.0,55.04
3916,2025-07-01,1930,Halter,Esportes,119.0,1,10.0,Pix,App,Petrópolis,RJ,119.0,11.9,107.1
5319,2025-07-01,1675,Sabonete,Beleza,11.14,1,15.0,Cartão de Débito,App,Salvador,BA,11.14,1.671,9.469000000000001
5336,2025-07-01,1171,Garrafa Térmica,Esportes,46.02,4,0.0,Cartão de Débito,App,Niterói,RJ,184.08,0.0,184.08
4466,2025-07-01,1707,Boné,Roupas,50.87,1,15.0,Pix,Marketplace,Salvador,BA,50.87,7.6305,43.2395
2294,2025-07-01,2468,Sabonete,Beleza,10.26,1,0.0,Boleto,App,Rio de Janeiro,RJ,10.26,0.0,10.26
1318,2025-07-01,1502,Boné,Roupas,55.0,2,0.0,Pix,App,Feira de Santana,BA,110.0,0.0,110.0
4489,2025-07-01,1622,Protetor Solar,Beleza,55.39,2,10.0,Cartão de Crédito,Site,São Paulo,SP,110.78,11.078000000000001,99.702
5393,2025-07-02,1633,Jaqueta,Roupas,188.38,1,0.0,Cartão de Débito,Marketplace,Niterói,RJ,188.38,0.0,188.38
3406,2025-07-02,1558,Jaqueta,Roupas,188.1,2,10.0,Boleto,Marketplace,Campinas,SP,376.2,37.62,338.58
1684,2025-07-02,1744,Tapete,Casa,213.97,3,15.0,Boleto,Marketplace,Petrópolis,RJ,641.91,96.28649999999999,545.6234999999999
638,2025-07-02,1239,Hidratante,Beleza,39.54,1,15.0,Boleto,Site,Salvador,BA,39.54,5.931,33.609
997,2025-07-02,1340,Protetor Solar,Beleza,55.39,1,0.0,Cartão de Débito,Site,Campinas,SP,55.39,0.0,55.39
1036,2025-07-02,2033,Teclado,Eletrônicos,159.38,2,0.0,Cartão de Crédito,Site,Petrópolis,RJ,318.76,0.0,318.76
5962,2025-07-02,2184,Bicicleta,Esportes,1561.1,1,5.0,Cartão de Crédito,Marketplace,Ribeirão Preto,SP,1561.1,78.055,1483.0449999999998
3177,2025-07-02,1641,Corda,Esportes,36.32,2,0.0,Boleto,Site,Niterói,RJ,72.64,0.0,72.64
226,2025-07-02,1527,Calça,Roupas,119.97,3,0.0,Cartão de Débito,Marketplace,Feira de Santana,BA,359.90999999999997,0.0,359.90999999999997
27,2025-07-02,1268,Monitor,Eletrônicos,829.45,3,0.0,Boleto,App,Santos,SP,2488.3500000000004,0.0,2488.3500000000004
1757,2025-07-02,1000,Jaqueta,Roupas,222.81,2,0.0,Pix,App,Ilhéus,BA,445.62,0.0,445.62
5714,2025-07-02,1998,Protetor Solar,Beleza,57.29,1,0.0,Pix,App,São Paulo,SP,57.29,0.0,57.29
784,2025-07-02,1804,Perfume,Beleza,183.01,1,15.0,Cartão de Crédito,Marketplace,Ribeirão Preto,SP,183.01,27.4515,155.55849999999998
2730,2025-07-02,2393,Tênis,Roupas,280.04,4,0.0,Pix,Marketplace,Contagem,MG,1120.16,0.0,1120.16
2880,2025-07-02,1789,Teclado,Eletrônicos,153.73,1,0.0,Pix,App,Feira de Santana,BA,153.73,0.0,153.73
2543,2025-07-02,1211,Mesa,Casa,560.7,3,0.0,Cartão de Débito,Marketplace,Itabira,MG,1682.1000000000001,0.0,1682.1000000000001
4295,2025-07-02,2160,Mesa,Casa,608.02,1,10.0,Cartão de Crédito,Site,Salvador,BA,608.02,60.802,547.218
5972,2025-07-02,1101,Camiseta,Roupas,53.69,2,0.0,Pix,App,Feira de Santana,BA,107.38,0.0,107.38
5149,2025-07-02,1511,Bola,Esportes,75.25,4,15.0,Pix,Site,Itabira,MG,301.0,45.15,255.85
4784,2025-07-03,1923,Teclado,Eletrônicos,147.26,2,10.0,Cartão de Crédito,App,Niterói,RJ,294.52,29.451999999999998,265.068
5247,2025-07-03,1139,Almofada,Casa,45.175,3,15.0,Boleto,App,Ilhéus,BA,135.52499999999998,20.328749999999996,115.19624999999998
4271,2025-07-03,1283,Sabonete,Beleza,8.8,1,15.0,Cartão de Crédito,Site,Ilhéus,BA,8.8,1.32,7.48
2917,2025-07-03,1916,Shampoo,Beleza,36.82,1,0.0,Pix,Marketplace,Belo Horizonte,MG,36.82,0.0,36.82
5500,2025-07-03,1575,Camiseta,Roupas,59.4,2,15.0,Boleto,App,Campinas,SP,118.8,17.82,100.97999999999999
279,2025-07-03,1145,Celular,Eletrônicos,1904.78,3,0.0,Pix,App,Betim,MG,5714.34,0.0,5714.34
3817,2025-07-03,2010,Luva,Esportes,58.31,1,0.0,Cartão de Crédito,Marketplace,Vitória da Conquista,BA,58.31,0.0,58.31
3896,2025-07-03,1726,Perfume,Beleza,205.59,1,0.0,Cartão de Crédito,App,Niterói,RJ,205.59,0.0,205.59
3590,2025-07-03,1433,Bicicleta,Esportes,1281.43,1,0.0,Pix,Marketplace,Rio de Janeiro,RJ,1281.43,0.0,1281.43
4992,2025-07-03,2224,Corda,Esportes,30.42,4,0.0,Boleto,Marketplace,Feira de Santana,BA,121.68,0.0,121.68
5814,2025-07-03,2013,Almofada,Casa,45.175,2,0.0,Cartão de Crédito,Site,Niterói,RJ,90.35,0.0,90.35
2727,2025-07-03,2121,Protetor Solar,Beleza,53.35,1,0.0,Pix,Marketplace,Vitória da Conquista,BA,53.35,0.0,53.35
3362,2025-07-03,1345,Perfume,Beleza,171.55,1,0.0,Cartão de Débito,App,Niterói,RJ,171.55,0.0,171.55
462,2025-07-04,1719,Cadeira,Casa,213.99,3,0.0,Pix,Marketplace,Petrópolis,RJ,641.97,0.0,641.97
4917,2025-07-04,1367,Luminária,Casa,95.12,4,5.0,Pix,Site,Campinas,SP,380.48,19.024,361.456
3271,2025-07-04,1087,Calça,Roupas,120.08,1,0.0,Cartão de Débito,Site,Salvador,BA,120.08,0.0,120.08
3868,2025-07-04,2408,Notebook,Eletrônicos,3564.86,2,15.0,Boleto,Marketplace,Petrópolis,RJ,7129.72,1069.458,6060.262000000001
3601,2025-07-04,1702,Corda,Esportes,35.02,1,5.0,Cartão de Débito,App,Petrópolis,RJ,35.02,1.7510000000000003,33.269000000000005
4474,2025-07-04,2020,Teclado,Eletrônicos,172.2,4,0.0,Cartão de Crédito,Site,Campinas,SP,688.8,0.0,688.8
2197,2025-07-04,1786,Monitor,Eletrônicos,808.21,1,0.0,Pix,Marketplace,Petrópolis,RJ,808.21,0.0,808.21
5193,2025-07-04,1365,Garrafa Térmica,Esportes,41.56,2,15.0,Cartão de Crédito,Site,Petrópolis,RJ,83.12,12.468,70.652
3059,2025-07-04,1888,Perfume,Beleza,178.28,2,5.0,Cartão de Crédito,Site,Campos,RJ,356.56,17.828,338.732
532,2025-07-04,2298,Teclado,Eletrônicos,131.6,3,15.0,Boleto,Site,São Paulo,SP,394.79999999999995,59.21999999999999,335.58
1907,2025-07-04,1480,Shampoo,Beleza,38.44,3,0.0,Pix,Site,Petrópolis,RJ,115.32,0.0,115.32
1440,2025-07-04,1605,Hidratante,Beleza,34.28,2,10.0,Cartão de Crédito,Site,Itabira,MG,68.56,6.856000000000001,61.704
5681,2025-07-04,2412,Bicicleta,Esportes,1589.45,2,15.0,Pix,Site,Contagem,MG,3178.9,476.835,2702.065
3286,2025-07-05,1314,Luva,Esportes,59.83,1,15.0,Cartão de Débito,Marketplace,São Paulo,SP,59.83,8.974499999999999,50.8555
1279,2025-07-05,1322,Perfume,Beleza,173.07,1,10.0,Cartão de Débito,Site,Santos,SP,173.07,17.307,155.763
3323,2025-07-05,1060,Teclado,Eletrônicos,135.45,1,15.0,Boleto,Site,Feira de Santana,BA,135.45,20.3175,115.1325
4656,2025-07-05,1843,Hidratante,Beleza,39.54,2,0.0,Pix,Site,Contagem,MG,79.08,0.0,79.08
3718,2025-07-05,2185,Shampoo,Beleza,30.46,1,0.0,Boleto,Site,Ribeirão Preto,SP,30.46,0.0,30.46
4090,2025-07-05,2236,Perfume,Beleza,155.49,2,0.0,Boleto,Site,Ilhéus,BA,310.98,0.0,310.98
4416,2025-07-05,2131,Calça,Roupas,127.29,1,10.0,Boleto,Site,Rio de Janeiro,RJ,127.29,12.729000000000001,114.561
898,2025-07-05,1378,Protetor Solar,Beleza,55.39,4,0.0,Cartão de Débito,Marketplace,São Paulo,SP,221.56,0.0,221.56
1912,2025-07-05,2448,Garrafa Térmica,Esportes,47.24,1,15.0,Boleto,Marketplace,Betim,MG,47.24,7.086,40.154
5717,2025-07-05,2390,Garrafa Térmica,Esportes,44.15,2,0.0,Cartão de Débito,App,Contagem,MG,88.3,0.0,88.3
5264,2025-07-05,1577,Bola,Esportes,72.5,1,5.0,Cartão de Crédito,App,Ilhéus,BA,72.5,3.625,68.875
4658,2025-07-05,1573,Perfume,Beleza,167.78,1,5.0,Cartão de Débito,Site,Santos,SP,167.78,8.389000000000001,159.391
100,2025-07-06,1068,Almofada,Casa,42.42,1,15.0,Boleto,Marketplace,Belo Horizonte,MG,42.42,6.363,36.057
4641,2025-07-06,1685,Teclado,Eletrônicos,147.26,4,0.0,Cartão de Crédito,Site,Ribeirão Preto,SP,589.04,0.0,589.04
137,2025-07-06,1899,Teclado,Eletrônicos,138.65,1,10.0,Pix,App,São Paulo,SP,138.65,13.865000000000002,124.785
1281,2025-07-06,1052,Jaqueta,Roupas,228.05,4,15.0,Boleto,Site,Petrópolis,RJ,912.2,136.83,775.37
5607,2025-07-06,1950,Protetor Solar,Beleza,55.39,4,15.0,Cartão de Crédito,Marketplace,Campinas,SP,221.56,33.234,188.326
589,2025-07-06,2227,Camiseta,Roupas,67.89,1,10.0,Cartão de Crédito,Marketplace,Belo Horizonte,MG,67.89,6.789000000000001,61.101
3848,2025-07-06,1720,Panela,Casa,139.67,3,5.0,Cartão de Crédito,Site,Feira de Santana,BA,419.01,20.9505,398.0595
529,2025-07-06,1944,Mouse,Eletrônicos,86.57,2,5.0,Pix,App,Ilhéus,BA,173.14,8.657,164.48299999999998
4306,2025-07-06,1202,Celular,Eletrônicos,1941.86,3,0.0,Cartão de Débito,App,Campinas,SP,5825.58,0.0,5825.58
749,2025-07-06,1298,Tênis,Roupas,339.94,4,5.0,Cartão de Crédito,Marketplace,Ilhéus,BA,1359.76,67.988,1291.772
3029,2025-07-06,2441,Garrafa Térmica,Esportes,46.02,2,10.0,Cartão de Débito,App,Rio de Janeiro,RJ,92.04,9.204,82.83600000000001
2199,2025-07-07,2479,Sabonete,Beleza,9.94,1,15.0,Cartão de Débito,Site,São Paulo,SP,9.94,1.4909999999999999,8.449
3855,2025-07-07,1708,Shampoo,Beleza,36.69,3,0.0,Cartão de Crédito,App,Campinas,SP,110.07,0.0,110.07
4872,2025-07-07,2482,Almofada,Casa,46.85,3,0.0,Cartão de Débito,Marketplace,Vitória da Conquista,BA,140.55,0.0,140.55
4820,2025-07-07,1761,Shampoo,Beleza,30.1,1,0.0,Pix,App,Betim,MG,30.1,0.0,30.1
4750,2025-07-07,2197,Perfume,Beleza,172.21,1,10.0,Pix,Site,Campos,RJ,172.21,17.221,154.989
2085,2025-07-07,1025,Notebook,Eletrônicos,3564.86,1,0.0,Cartão de Crédito,App,Santos,SP,3564.86,0.0,3564.86
1895,2025-07-07,1648,Almofada,Casa,49.27,2,0.0,Boleto,Site,Ribeirão Preto,SP,98.54,0.0,98.54
4066,2025-07-07,2153,Halter,Esportes,124.29,3,0.0,Cartão de Débito,Marketplace,Belo Horizonte,MG,372.87,0.0,372.87
968,2025-07-07,2430,Headset,Eletrônicos,246.49,4,0.0,Boleto,App,Ribeirão Preto,SP,985.96,0.0,985.96
5931,2025-07-07,2357,Panela,Casa,140.04,2,0.0,Boleto,Site,Rio de Janeiro,RJ,280.08,0.0,280.08
1120,2025-07-07,1049,Tapete,Casa,222.17,1,15.0,Pix,Site,Itabira,MG,222.17,33.3255,188.84449999999998
486,2025-07-07,1733,Tapete,Casa,171.28,3,0.0,Pix,App,Feira de Santana,BA,513.84,0.0,513.84
